UNIQUE REF,Description,Element Description,Entity,ENEntity Name,PymtDate,SumOfNet Amt,SumOfVatAmt,SumOfGross Amt,
NPSWI19516375,Chief Executives,Building Mtce Works,178672,CONCORD CONTROLS,28/06/2010,824.66,144.32,968.98,
EXCHEQ19217493,Children & Younger Persons,Photocopying / Reprographics / Imaging,25922,CONCORDE COPIERS (DEVON) LTD,28/06/2010,767.69,134.35,902.04,
EXCHEQ19218570,Children & Younger Persons,Improvements,51314,CONNAUGHT COMPLIANCE LTD,28/06/2010,5957.85,1042.62,7000.47,
EXCHEQ19219039,Children & Younger Persons,Internal Works,51314,CONNAUGHT COMPLIANCE LTD,28/06/2010,444.50,77.79,522.29,
EXCHEQ19220699,Children & Younger Persons,Improvements,51195,COWELL (BUILDERS) LTD BRYAN,28/06/2010,2933.60,513.38,3446.98,
CFADDOM18980910,Adult & Community Services,Dom Care Spot,89863,CYGNET CARE(DEVON)LTD,28/06/2010,528.22,0.00,528.22,
CFADDOM18980911,Adult & Community Services,Dom Care Spot,89863,CYGNET CARE(DEVON)LTD,28/06/2010,870.00,0.00,870.00,
CFADDOM18980912,Adult & Community Services,Dom Care Spot,89863,CYGNET CARE(DEVON)LTD,28/06/2010,1330.84,0.00,1330.84,
CFADDOM18980914,Adult & Community Services,Dom Care Spot,89863,CYGNET CARE(DEVON)LTD,28/06/2010,1701.28,0.00,1701.28,
EXCHEQ19219603,Children & Younger Persons,Provisions,67590,DAIRY CREST LTD (PLYMPTON),28/06/2010,542.10,16.01,558.11,
NPSWI19516368,Children & Younger Persons,Internal Works,12967,DEVON CONTRACTORS LTD (EXTOPS),28/06/2010,32200.00,5635.00,37835.00,
EXTFUND19393454,Children & Younger Persons,Direct Payment,36329,DEVON COUNTY FOOTBALL ASSOC,28/06/2010,16000.00,0.00,16000.00,
EXCHEQ19220776,Children & Younger Persons,Subscriptions,78937,DEVON EDUCATION BUSINESS PARTNSP,28/06/2010,625.53,109.47,735.00,
WASTE19634883,"Environment, Economy & Culture",Skip & General Maint,10891,DEVON WASTE MANAGEMENT LTD,28/06/2010,4251.29,743.98,4995.27,
CFADDOM18980951,Adult & Community Services,Dom Care Spot,167571,DOME COMMUNITY CARE SERVICES LTD,28/06/2010,705.00,0.00,705.00,
CFADDOM18980952,Adult & Community Services,Dom Care Spot,167571,DOME COMMUNITY CARE SERVICES LTD,28/06/2010,507.64,0.00,507.64,
CFADDOM18980953,Adult & Community Services,Dom Care Spot,167571,DOME COMMUNITY CARE SERVICES LTD,28/06/2010,1385.72,0.00,1385.72,
CFADDOM18980954,Adult & Community Services,Dom Care Spot,167571,DOME COMMUNITY CARE SERVICES LTD,28/06/2010,525.00,0.00,525.00,
CFADDOM18980958,Adult & Community Services,Dom Care Spot,167571,DOME COMMUNITY CARE SERVICES LTD,28/06/2010,630.00,0.00,630.00,
EXCHEQ19221060,Children & Younger Persons,Electricity,157337,E D F ENERGY LTD,28/06/2010,663.02,93.22,756.24,
EXCHEQ19221062,Children & Younger Persons,Electricity,157337,E D F ENERGY LTD,28/06/2010,516.02,90.30,606.32,
EXCHEQ19218468,Children & Younger Persons,Education Equip/Books Purchase,155856,ESPRESSO EDUCATION LTD,28/06/2010,470.00,82.25,552.25,
EXCHEQ19220615,Children & Younger Persons,Subscriptions,155856,ESPRESSO EDUCATION LTD,28/06/2010,492.90,86.26,579.16,
EXCHEQ19220596,Children & Younger Persons,Hire Of Temporary / Agency Staff,83290,ETEACH UK LTD,28/06/2010,1600.00,280.00,1880.00,
EXCHEQ19220597,Children & Younger Persons,Hire Of Temporary / Agency Staff,83290,ETEACH UK LTD,28/06/2010,1270.00,222.25,1492.25,
FINTBAD19425639,Adult & Community Services,Hsw Act Equipment - all costs,89698,FAIRWAY OFFICE SUPPLIES LTD,28/06/2010,745.08,130.39,875.47,
EXCHEQ19221125,Children & Younger Persons,Other Hired Transport- Education,16331,FILERS TRAVEL LTD(INVS>01/04/07),28/06/2010,590.00,0.00,590.00,
DPMANUAL19170544,Corporate Resources,Stationery,92607,FLIPFILE LTD,28/06/2010,1315.38,230.21,1545.59,
HQ19463167,"Environment, Economy & Culture",Cash collection costs,21827,G4S CASH SERVICES(UK)LTD,28/06/2010,3868.62,677.01,4545.63,
DPMANUAL19170545,Corporate Resources,Cleaning Materials,36502,GEORGIA-PACIFIC GB LTD,28/06/2010,8731.20,1527.96,10259.16,
WASTE19634953,"Environment, Economy & Culture",Other Disposal Costs,16287,GREENCROP LTD,28/06/2010,1700.00,297.50,1997.50,
EXCHEQ19220474,Children & Younger Persons,Admin Equipment,93206,H F G L LTD,28/06/2010,1578.68,276.27,1854.95,
DPMANUAL19170530,Corporate Resources,Stationery,94240,HENKEL LTD,28/06/2010,17832.78,3120.74,20953.52,
REAST19544460,"Environment, Economy & Culture",Other Contractor (Non),71745,HI-LINE CONTRACTORS SW LTD,28/06/2010,677.52,118.57,796.09,
TRCC19627910,"Environment, Economy & Culture",Payments To Operators,119025,HOLSWORTHY LTD,28/06/2010,5863.96,0.00,5863.96,
EARLYRS19190445,Children & Younger Persons,Grants to Voluntary Bodies,66834,HUMPTY DUMPTY CHILDCARE SERVICE,28/06/2010,873.00,0.00,873.00,
CFADDAY18968788,Adult & Community Services,Day Care Spot,189757,INSIGHT DYNAMICS LTD,28/06/2010,706.08,0.00,706.08,
CFADDOM18981103,Adult & Community Services,Dom Care Spot,249264,J M HEALTHCARE LTD,28/06/2010,5313.00,0.00,5313.00,
NPSWI19516369,Children & Younger Persons,Capital Building Works,24474,J N E CONSTRUCTION LTD,28/06/2010,28792.60,5038.71,33831.31,
EXCHEQ19220397,Children & Younger Persons,Internal Works,64870,JAMES ELECTRICS CONTRACTING LTD,28/06/2010,434.00,75.95,509.95,
EXCHEQ19211433,Children & Younger Persons,Hsw Act Equipment - all costs,73568,LENNARD J P LTD,28/06/2010,1320.51,231.09,1551.60,
EXCHEQ19220581,Children & Younger Persons,Education Equip/Books Purchase,180640,MARMAX PRODUCTS LTD,28/06/2010,1410.47,246.83,1657.30,
EXCHEQ19220666,Children & Younger Persons,Furniture - purchase / repair,180640,MARMAX PRODUCTS LTD,28/06/2010,1228.40,214.97,1443.37,
EXCHEQ19214530,Children & Younger Persons,It Equip & Software & Related Exp,71339,MICRO LIBRARIAN SYSTEMS LTD,28/06/2010,495.00,86.63,581.63,
FINEXEAD19397567,Adult & Community Services,Adaptations Minor,220048,MORRISONS FABRICATIONS LTD,28/06/2010,520.00,91.00,611.00,
FINEXEAD19397583,Adult & Community Services,Adaptations Minor,220048,MORRISONS FABRICATIONS LTD,28/06/2010,580.00,101.50,681.50,
DFS19154355,Corporate Resources,Misc Other,263501,N NOTARO HOMES LTD(VAT TEAM ONLY,28/06/2010,0.00,10226.93,10226.93,
CHECS19105659,Chief Executives,NPS Fees,208644,N P S SOUTH WEST LTD,28/06/2010,1272.42,222.67,1495.09,
EXCHEQ19216140,Children & Younger Persons,Capital Fees,208644,N P S SOUTH WEST LTD,28/06/2010,2648.17,463.43,3111.60,
EXCHEQ19220208,Children & Younger Persons,Internal Works,208644,N P S SOUTH WEST LTD,28/06/2010,684.61,119.81,804.42,
EXCHEQ19220209,Children & Younger Persons,Capital Building Works,208644,N P S SOUTH WEST LTD,28/06/2010,978.00,171.15,1149.15,
EXCHEQ19221003,Children & Younger Persons,Capital Fees,208644,N P S SOUTH WEST LTD,28/06/2010,456.04,79.81,535.85,
EXCHEQ19221020,Children & Younger Persons,Capital Fees,208644,N P S SOUTH WEST LTD,28/06/2010,660.00,115.50,775.50,
DDRC19152694,"Environment, Economy & Culture",Agency Other Services,254641,NDORS LTD,28/06/2010,8240.00,1442.00,9682.00,
EXCHEQ19219970,Children & Younger Persons,Books (Incl Sheet Music,22218,NELSON THORNES (PUBLISHERS) LTD,28/06/2010,642.55,0.00,642.55,
CFADDOM18980921,Adult & Community Services,Dom Care Spot,108640,NEWCROSS HEALTHCARE SOLUTIONS LT,28/06/2010,2256.00,0.00,2256.00,
EXCHEQ19218313,Children & Younger Persons,Consumable Materials,80799,NUMICON LTD,28/06/2010,668.00,116.90,784.90,
BRSWMHLD18963508,Children & Younger Persons,Printing & Stationery,141275,OFFICEXPRESS EUROPE LIMITED,28/06/2010,1050.36,183.80,1234.16,
EXCHEQ19216501,Children & Younger Persons,Capital F&E,81356,OPTIMUM HEATING LTD,28/06/2010,1792.00,313.60,2105.60,
CFADDAY18968744,Adult & Community Services,Individualised Support,118033,ORDINARY LIVING LTD,28/06/2010,784.08,0.00,784.08,
CFADDAY18968745,Adult & Community Services,Day Care Spot,118033,ORDINARY LIVING LTD,28/06/2010,15339.48,0.00,15339.48,
CFADDAY18968746,Adult & Community Services,Individualised Support,118033,ORDINARY LIVING LTD,28/06/2010,3276.00,0.00,3276.00,
CFADDAY18968747,Adult & Community Services,Individualised Support,118033,ORDINARY LIVING LTD,28/06/2010,1306.87,0.00,1306.87,
EXCHEQ19220514,Children & Younger Persons,Educational Visits,73658,P G L TRAVEL LTD,28/06/2010,765.00,133.88,898.88,
CFADDOM18980927,Adult & Community Services,Dom Care Spot,113662,PHOENIX CARE AT HOME LTD,28/06/2010,797.97,0.00,797.97,
CFADDAY18968688,Adult & Community Services,Individualised Support,88421,PHOENIX CHILDCARE LTD,28/06/2010,1000.00,0.00,1000.00,
DPMANUAL19170542,Corporate Resources,Stationery,23616,PILOT PEN CO (UK) LTD,28/06/2010,1083.51,189.61,1273.12,
EXCHEQ19220452,Children & Younger Persons,Capital Building Works,137803,PLAYDALE PLAYGROUNDS LTD,28/06/2010,47794.00,8363.95,56157.95,
EXCHEQ19220572,Children & Younger Persons,Consumable Materials,70546,PRINTWARE LTD,28/06/2010,493.00,86.28,579.28,
EXCHEQ19219528,Children & Younger Persons,It Equip & Software & Related Exp,258967,PRINTWORKS DIRECT LTD,28/06/2010,541.40,94.75,636.15,
EXCHEQ19219476,Children & Younger Persons,Hire Of Temporary / Agency Staff,107259,PRO PERSONNEL (CASHFIDAY LTD),28/06/2010,715.00,125.13,840.13,
EXCHEQ19219873,Children & Younger Persons,Hire Of Temporary / Agency Staff,107259,PRO PERSONNEL (CASHFIDAY LTD),28/06/2010,620.00,108.50,728.50,
EXCHEQ19216689,Children & Younger Persons,Capital Ict Equipment,92534,PROBRAND LTD,28/06/2010,9676.24,1693.34,11369.58,
EXCHEQ19218845,Children & Younger Persons,Capital Ict Equipment,92534,PROBRAND LTD,28/06/2010,8318.75,1455.78,9774.53,
EXCHEQ19219876,Children & Younger Persons,Capital Ict Equipment,92534,PROBRAND LTD,28/06/2010,2162.00,378.35,2540.35,
EXCHEQ19220811,Children & Younger Persons,Hire Of Temporary / Agency Staff,60305,RANDSTAD EDUCATION LIMITED,28/06/2010,1770.00,309.75,2079.75,
EXCHEQ19220454,Children & Younger Persons,Stationery & General Office Expenses,7150,RICOH UK LTD,28/06/2010,912.11,159.62,1071.73,
EXCHEQ19221033,Children & Younger Persons,Photocopying / Reprographics / Imaging,7150,RICOH UK LTD,28/06/2010,1738.22,304.19,2042.41,
EXCHEQ19217585,Children & Younger Persons,Other Hired Transport- Education,19563,RIDLERS LTD,28/06/2010,630.00,0.00,630.00,
NPSWI19516378,Chief Executives,Backlog Building Maintenance Works,20575,ROK BUILDING LTD,28/06/2010,1785.31,312.43,2097.74,
NPSWI19516308,Chief Executives,Misc Other,161602,ROK GROUP,28/06/2010,934.00,163.45,1097.45,
EXCHEQ19219835,Children & Younger Persons,Postage,69869,S G WORLD LTD,28/06/2010,832.85,145.75,978.60,
EXCHEQ19221067,Children & Younger Persons,It Equip & Software & Related Exp,83561,S W T FINANCE LIMITED,28/06/2010,472.00,82.60,554.60,
HQ19463226,"Environment, Economy & Culture",Consultancy / Professional Fees,14402,SHERRELL FREDERICK LTD,28/06/2010,1893.55,331.37,2224.92,
BRID18958240,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/06/2010,1198.00,209.65,1407.65,
REAST19544874,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/06/2010,3769.94,659.74,4429.68,
REAST19544901,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/06/2010,642.11,112.37,754.48,
EDG19200376,"Environment, Economy & Culture",Signs,11886,SOUTH WEST HIGHWAYS SIGNS DIVSN,28/06/2010,490.71,85.87,576.58,
EDG19200377,"Environment, Economy & Culture",Signs,11886,SOUTH WEST HIGHWAYS SIGNS DIVSN,28/06/2010,997.36,174.54,1171.90,
DPMANUAL19170550,Corporate Resources,Water Charges,13802,SOUTH WEST WATER  LTD (PO BOX55),28/06/2010,736.30,0.00,736.30,
EXCHEQ19220061,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,28/06/2010,1638.56,0.00,1638.56,
EXCHEQ19220477,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,28/06/2010,2342.89,0.00,2342.89,
EXCHEQ19220784,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,28/06/2010,1721.61,0.00,1721.61,
EXCHEQ19220939,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,28/06/2010,1365.35,0.00,1365.35,
EXCHEQ19221046,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,28/06/2010,532.99,0.00,532.99,
EXCHEQ19221058,Children & Younger Persons,Water Charges,8450,SOUTH WEST WATER LTD,28/06/2010,1935.17,0.00,1935.17,
HQ19462745,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,1230.61,215.36,1445.97,
HQ19462749,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,1137.86,199.13,1336.99,
HQ19462750,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,791.97,138.59,930.56,
HQ19462751,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,443.30,77.58,520.88,
HQ19462752,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,885.69,155.00,1040.69,
RNORTH19567924,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,8230.62,1440.36,9670.98,
RNORTH19567925,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,1701.71,297.80,1999.51,
RNORTH19567927,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,1406.75,246.18,1652.93,
RNORTH19567928,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,1545.77,270.51,1816.28,
RNORTH19567930,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,10990.32,1923.31,12913.63,
RNORTH19567932,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,4807.99,841.40,5649.39,
RNORTH19567933,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,2002.24,350.39,2352.63,
RNORTH19567934,"Environment, Economy & Culture",Street Lighting Maint,14967,SOUTHERN ELECTRIC CONTR LTD,28/06/2010,579.56,101.42,680.98,
NPSWI19516380,Chief Executives,BUILDING MAINTENANCE (FARMS ONLY),90027,SOUTHERN ELECTRIC CONTRACTING LT,28/06/2010,517.24,90.52,607.76,
EXCHEQ19220524,Children & Younger Persons,Heat & Electrical Repairs & Mtce,19343,SPRAGUE & OUSELEY LTD,28/06/2010,460.00,80.50,540.50,
DISCUS18772412,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,554.00,96.95,650.95,
DISCUS18772413,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,499.00,87.33,586.33,
DISCUS18772421,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,561.00,98.18,659.18,
DISCUS18772422,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,514.00,89.95,603.95,
DISCUS18772423,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,554.00,96.95,650.95,
DISCUS18772424,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,514.00,89.95,603.95,
DISCUS18772425,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,564.00,98.70,662.70,
DISCUS18772426,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,459.00,80.33,539.33,
DISCUS18772427,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,514.00,89.95,603.95,
DISCUS18772428,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,491.00,85.93,576.93,
DISCUS18772429,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,499.00,87.33,586.33,
DISCUS18772430,Corporate Resources,Pc Acquisition,78324,STONE COMPUTERS LTD,28/06/2010,486.00,85.05,571.05,
EXCHEQ19220882,Children & Younger Persons,It Equip & Software & Related Exp,78324,STONE COMPUTERS LTD,28/06/2010,2512.00,439.60,2951.60,
EXCHEQ19220883,Children & Younger Persons,It Equip & Software & Related Exp,78324,STONE COMPUTERS LTD,28/06/2010,1728.00,302.40,2030.40,
EXCHEQ19220884,Children & Younger Persons,It Equip & Software & Related Exp,78324,STONE COMPUTERS LTD,28/06/2010,8820.00,1543.50,10363.50,
EXCHEQ19220510,Children & Younger Persons,Printing & Stationery,130722,STONE CREATIVE LTD,28/06/2010,661.00,115.68,776.68,
EXCHEQ19220721,Children & Younger Persons,It Equip & Software & Related Exp,142818,SUPPLIES FOR SCHOOLS LTD,28/06/2010,814.32,142.51,956.83,
NPSWI19516366,Children & Younger Persons,Capital Fees,15645,T T I ENVIRONMENTAL LTD,28/06/2010,506.30,88.60,594.90,
EXCHEQ19220383,Children & Younger Persons,Training Courses/Conf./Exam Fees/Venues,180095,T T S ENTERPRISES LTD,28/06/2010,540.00,94.50,634.50,
EXCHEQ19212872,Children & Younger Persons,Capital Ict Equipment,67504,T T S GROUP LTD,28/06/2010,609.90,106.73,716.63,
EXCHEQ19220545,Children & Younger Persons,It Equip & Software & Related Exp,237303,TEACHERS 2 PARENTS LTD,28/06/2010,545.00,95.38,640.38,
EXCHEQ19220908,Children & Younger Persons,External Trainers Costs,74449,TEACHING PERSONNEL LTD,28/06/2010,658.80,115.29,774.09,
EXCHEQ19220909,Children & Younger Persons,External Trainers Costs,74449,TEACHING PERSONNEL LTD,28/06/2010,658.80,115.29,774.09,
EXCHEQ19213075,Children & Younger Persons,It Equip & Software & Related Exp,168097,TECHNOLOGY RENTALS LTD,28/06/2010,1131.00,197.93,1328.93,
EXCHEQ19220889,Children & Younger Persons,Consumable Materials,69889,TECHNOLOGY SUPPLIES LTD,28/06/2010,531.43,93.00,624.43,
HQ19463212,"Environment, Economy & Culture",Consultancy / Professional Fees,243089,TOUR SERIES LTD,28/06/2010,30000.00,5250.00,35250.00,
EXCHEQ19221085,Children & Younger Persons,Internal Works,4674,TRICKER & BYRD LTD,28/06/2010,586.00,102.55,688.55,
EXCHEQ19221088,Children & Younger Persons,Capital Building Works,4674,TRICKER & BYRD LTD,28/06/2010,594.00,103.95,697.95,
EXCHEQ19220755,Children & Younger Persons,External Works,264040,TURF N STUFF LTD,28/06/2010,773.48,135.36,908.84,
EXCHEQ19217543,Children & Younger Persons,Capital Building Works,110958,UNDERHILL BUILDING SERVICES LTD,28/06/2010,4320.00,756.00,5076.00,
EXCHEQ19218276,Children & Younger Persons,Capital Ict Equipment,22007,VIGLEN LTD,28/06/2010,8421.00,1473.68,9894.68,
WASTE19634981,"Environment, Economy & Culture",Viridor Disposal Contract,84253,VIRIDOR WASTE MANAGEMENT LTD,28/06/2010,48632.00,8510.60,57142.60,
WASTE19634982,"Environment, Economy & Culture",Viridor Disposal Contract,84253,VIRIDOR WASTE MANAGEMENT LTD,28/06/2010,50452.80,8829.24,59282.04,
WASTE19634984,"Environment, Economy & Culture",Viridor Disposal Contract,84253,VIRIDOR WASTE MANAGEMENT LTD,28/06/2010,72833.60,12745.88,85579.48,
WASTE19634985,"Environment, Economy & Culture",Viridor Disposal Contract,84253,VIRIDOR WASTE MANAGEMENT LTD,28/06/2010,74918.40,13110.72,88029.12,
HQ19463174,"Environment, Economy & Culture",Computer Equip Maintenance,4601,W D M LTD (BRISTOL),28/06/2010,38900.00,6807.50,45707.50,
EXCHEQ19220914,Children & Younger Persons,It Equip & Software & Related Exp,208320,W3 INSIGHTS LTD,28/06/2010,854.95,148.75,1003.70,
EXCHEQ19220459,Children & Younger Persons,Oil Fuel,16517,WATSON PETROLEUM LIMITED,28/06/2010,1119.60,55.98,1175.58,
RESTRAT19561879,Children & Younger Persons,Consultancy / Professional Fees,219209,WHITEHALL CONSULTANTS(UK)LTD,28/06/2010,446.00,78.05,524.05,
FINSSCW19415262,Adult & Community Services,Photocopying / Reprographics / Imaging,4797,XEROX (UK) LTD,28/06/2010,564.56,98.80,663.36,
EXCHEQ19214914,Children & Younger Persons,Capital F&E,20161,A D T FIRE AND SECURITY(MANCHSTR,28/06/2010,657.38,115.04,772.42,
EXCHEQ19220943,Children & Younger Persons,Education Equip/Books Purchase,138412,COMET GROUP PLC,28/06/2010,1409.53,246.67,1656.20,
REGISTRA19559939,Chief Executives,Rents,20954,LONDON & WESTERN HOLDINGS PLC,28/06/2010,3250.00,0.00,3250.00,
EXCHEQ19219877,Children & Younger Persons,Capital Ict Equipment,53995,R M EDUCATION PLC,28/06/2010,948.05,165.91,1113.96,
FINEAAD19397459,Adult & Community Services,Agency Staff Non Teaching,199299,REED EMPLOYMENT PLC,28/06/2010,1329.30,232.63,1561.93,
BRNDAD18960926,Adult & Community Services,Admin Equipment,20140,RICOH CAPITAL LIMITED,28/06/2010,426.75,74.68,501.43,
EXCHEQ19215433,Children & Younger Persons,Photocopying / Reprographics / Imaging,20140,RICOH CAPITAL LIMITED,28/06/2010,1538.00,269.15,1807.15,
