UNIQUE REF,Description,Element Description,Entity,ENEntity Name,PymtDate,SumOfNet Amt,SumOfVatAmt,SumOfGross Amt,
REAST19542929,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,940.53,164.59,1105.12,
REAST19542941,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,741.62,129.78,871.40,
REAST19542942,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,10242.51,1792.44,12034.95,
REAST19542943,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,7549.27,1321.12,8870.39,
REAST19542944,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,8197.27,1434.52,9631.79,
REAST19542945,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,9131.69,1598.05,10729.74,
REAST19542946,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),25/05/2010,7424.88,1299.35,8724.23,
REAST19542948,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),26/05/2010,555.37,97.19,652.56,
REAST19542955,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),26/05/2010,944.70,165.32,1110.02,
REAST19542970,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,559.36,97.89,657.25,
REAST19542972,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,3259.26,570.37,3829.63,
REAST19542973,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,781.83,136.82,918.65,
REAST19542974,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,1843.18,322.56,2165.74,
REAST19542975,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,4525.95,792.04,5317.99,
REAST19542976,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,2347.66,410.84,2758.50,
REAST19542977,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,988.29,172.95,1161.24,
REAST19542978,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,1556.92,272.46,1829.38,
REAST19542979,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,780.58,136.60,917.18,
REAST19542984,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,5253.68,919.39,6173.07,
REAST19542985,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),27/05/2010,3262.54,570.94,3833.48,
REAST19543003,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,44093.69,7716.40,51810.09,
REAST19543004,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,14629.32,2560.13,17189.45,
REAST19543006,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,9933.08,1738.29,11671.37,
REAST19543007,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,11027.24,1929.77,12957.01,
REAST19543008,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,9455.79,1654.76,11110.55,
REAST19543012,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,9453.57,1654.37,11107.94,
REAST19543013,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,8992.08,1573.61,10565.69,
REAST19543014,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,8622.51,1508.94,10131.45,
REAST19543015,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,8363.08,1463.54,9826.62,
REAST19543016,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,7512.33,1314.66,8826.99,
REAST19543017,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,6476.33,1133.36,7609.69,
REAST19543018,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,6186.83,1082.70,7269.53,
REAST19543019,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,6241.47,1092.26,7333.73,
REAST19543020,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,6002.10,1050.37,7052.47,
REAST19543021,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5915.40,1035.19,6950.59,
REAST19543023,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5229.18,915.11,6144.29,
REAST19543024,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5291.32,925.98,6217.30,
REAST19543025,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5286.80,925.19,6211.99,
REAST19543026,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5581.68,976.79,6558.47,
REAST19543027,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,4932.55,863.20,5795.75,
REAST19543028,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,4043.53,707.62,4751.15,
REAST19543029,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2972.80,520.24,3493.04,
REAST19543032,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2871.94,502.59,3374.53,
REAST19543035,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2531.23,442.97,2974.20,
REAST19543037,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2425.25,424.42,2849.67,
REAST19543040,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,521.39,91.24,612.63,
REAST19543044,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1205.90,211.03,1416.93,
REAST19543052,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,3576.87,625.95,4202.82,
REAST19543053,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,3384.90,592.36,3977.26,
REAST19543054,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,4334.81,758.59,5093.40,
REAST19543055,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,4853.20,849.31,5702.51,
REAST19543056,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,3731.78,653.06,4384.84,
REAST19543057,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,782.58,136.95,919.53,
REAST19543058,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,517.99,90.65,608.64,
REAST19543068,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,697.03,121.98,819.01,
REAST19543069,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,672.20,117.63,789.83,
REAST19543070,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,857.96,150.14,1008.10,
REAST19543071,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,644.89,112.86,757.75,
REAST19543072,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1123.76,196.66,1320.42,
REAST19543073,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,778.21,136.19,914.40,
REAST19543074,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,801.04,140.18,941.22,
REAST19543075,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2651.45,464.00,3115.45,
REAST19543076,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1174.46,205.53,1379.99,
REAST19543077,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2419.09,423.34,2842.43,
REAST19543082,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1602.25,280.39,1882.64,
REAST19543084,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1518.61,265.76,1784.37,
REAST19543085,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,3256.40,569.87,3826.27,
REAST19543087,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1423.51,249.11,1672.62,
REAST19543088,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1884.55,329.80,2214.35,
REAST19543089,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,2428.35,424.96,2853.31,
REAST19543091,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,674.53,118.04,792.57,
REAST19543097,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5272.37,922.66,6195.03,
REAST19543098,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5513.77,964.91,6478.68,
REAST19543099,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,5308.70,929.02,6237.72,
REAST19543113,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),28/05/2010,1169.85,204.72,1374.57,
RNORTH18398033,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,2491.18,435.96,2927.14,
RNORTH18398034,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,2618.27,458.20,3076.47,
RNORTH18398035,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,1668.72,292.03,1960.75,
RNORTH18398036,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),06/05/2010,970.60,169.85,1140.45,
RNORTH18398037,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,3217.90,563.13,3781.03,
RNORTH18398038,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,805.38,140.94,946.32,
RNORTH18398039,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,2590.02,453.25,3043.27,
RNORTH18398040,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,11501.58,2012.78,13514.36,
RNORTH18398054,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,551.04,96.43,647.47,
RNORTH18398055,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,5210.78,911.89,6122.67,
RNORTH18398056,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,4831.24,845.47,5676.71,
RNORTH18398057,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),04/05/2010,4533.83,793.42,5327.25,
RNORTH18398063,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),06/05/2010,714.96,125.12,840.08,
RNORTH18398069,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),05/05/2010,20740.16,3629.53,24369.69,
RNORTH18398077,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),05/05/2010,510.50,89.34,599.84,
RNORTH18398105,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,4430.85,775.40,5206.25,
RNORTH18398106,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,5521.37,966.24,6487.61,
RNORTH18398107,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,5526.79,967.19,6493.98,
RNORTH18398110,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,556.16,97.33,653.49,
RNORTH18398111,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,695.30,121.68,816.98,
RNORTH18398114,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,489.88,85.73,575.61,
RNORTH18398119,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,6756.77,1182.43,7939.20,
RNORTH18398120,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,4533.13,793.30,5326.43,
RNORTH18398122,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,648.61,113.51,762.12,
RNORTH18398124,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,815.05,142.63,957.68,
RNORTH18398127,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),07/05/2010,603.15,105.55,708.70,
RNORTH18398180,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),10/05/2010,1805.59,315.98,2121.57,
RNORTH18398181,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),10/05/2010,512.10,89.62,601.72,
RNORTH18398191,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,2084.37,364.76,2449.13,
RNORTH18398196,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,4358.46,762.73,5121.19,
RNORTH18398197,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,4740.72,829.63,5570.35,
RNORTH18398198,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,3494.24,611.49,4105.73,
RNORTH18398199,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,3467.36,606.79,4074.15,
RNORTH18398200,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,3904.65,683.31,4587.96,
RNORTH18398201,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,4911.92,859.59,5771.51,
RNORTH18398202,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,5541.04,969.68,6510.72,
RNORTH18398203,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,5777.22,1011.01,6788.23,
RNORTH18398204,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,4174.44,730.53,4904.97,
RNORTH18398205,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,5249.99,918.75,6168.74,
RNORTH18398206,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,3730.09,652.77,4382.86,
RNORTH18398207,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),11/05/2010,4589.25,803.12,5392.37,
RNORTH18398224,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),12/05/2010,2070.84,362.40,2433.24,
RNORTH18398227,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,6633.85,1160.92,7794.77,
RNORTH18398228,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,9145.51,1600.46,10745.97,
RNORTH18398229,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,6527.10,1142.24,7669.34,
RNORTH18398230,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,2640.61,462.11,3102.72,
RNORTH18398231,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,5610.07,981.76,6591.83,
RNORTH18398232,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,12755.10,2232.14,14987.24,
RNORTH18398233,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,10821.57,1893.77,12715.34,
RNORTH18398234,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,11571.96,2025.09,13597.05,
RNORTH18398235,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,5001.04,875.18,5876.22,
RNORTH18398236,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,4487.35,785.29,5272.64,
RNORTH18398237,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,2829.21,495.11,3324.32,
RNORTH18398238,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,3109.64,544.19,3653.83,
RNORTH18398239,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,4258.26,745.20,5003.46,
RNORTH18398240,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,4662.85,816.00,5478.85,
RNORTH18398241,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,1910.88,334.40,2245.28,
RNORTH18398242,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,2284.70,399.82,2684.52,
RNORTH18398251,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,604.38,105.77,710.15,
RNORTH18398252,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,4898.46,857.23,5755.69,
RNORTH18398253,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,1120.00,196.00,1316.00,
RNORTH18398254,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,527.24,92.27,619.51,
RNORTH18398255,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),13/05/2010,847.18,148.26,995.44,
RNORTH18398286,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),14/05/2010,4468.40,781.97,5250.37,
RNORTH18398290,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),17/05/2010,1338.89,234.31,1573.20,
RNORTH18398291,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),17/05/2010,2209.41,386.65,2596.06,
RNORTH18398295,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),17/05/2010,630.42,110.32,740.74,
RNORTH18398304,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),17/05/2010,30163.07,5278.54,35441.61,
RNORTH18398313,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,5513.30,964.83,6478.13,
RNORTH18398328,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,3168.20,554.43,3722.63,
RNORTH18398332,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,1595.92,279.29,1875.21,
RNORTH18398337,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,5167.08,904.24,6071.32,
RNORTH18398338,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,3919.13,685.85,4604.98,
RNORTH18398339,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,8668.83,1517.05,10185.88,
RNORTH18398340,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,3854.80,674.59,4529.39,
RNORTH18398341,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,2084.62,364.81,2449.43,
RNORTH18398344,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,470.09,82.27,552.36,
RNORTH18398349,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,428.29,74.95,503.24,
RNORTH18398350,"Environment, Economy & Culture",Term Contract,5111,SOUTH WEST HIGHWAYS (HEAD OFF),18/05/2010,624.16,109.23,733.39,
